LOCATION_ID,SUBLOCATION_ID,STATION_ID,SAMPLE_DATE,SAMPLE_TIME,RBR_SERIAL_NUM,OPTODE_SERIAL_NUM,PROFILE,AVGDEPTH,DEPTH_BIN,TEMP,COND,COND_SPEC,OXYGEN,OXYGEN_SATURATION,CHLA,DATA_SET_ID,Collection_method,collection_authority,comments
239,LA,CB,2014-09-08,07:23,18033,138,1,1.01,1,18.25,22.75,26.12,8.41,93.3,1.28,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:23,18033,138,1,2.01,2,18.27,22.73,26.08,8.42,93.5,1.41,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:24,18033,138,1,3.02,3,18.25,22.72,26.08,8.42,93.4,1.5,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:24,18033,138,1,3.98,4,18.25,22.7,26.06,8.42,93.4,1.59,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:25,18033,138,1,4.97,5,17.98,22.58,26.08,8.37,92.3,1.48,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:25,18033,138,1,5.24,5.25,15.86,22.01,26.67,7.84,82.7,1.57,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:26,18033,138,1,5.56,5.5,12.86,20.78,27.05,7.47,73.9,2.36,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:27,18033,138,1,5.79,5.75,11.45,20.09,27.1,7.07,67.7,2.31,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:27,18033,138,1,6.03,6,9.89,19.45,27.34,6.9,63.7,2.33,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:28,18033,138,1,6.28,6.25,9.04,19.03,27.37,6.74,61,2.4,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:28,18033,138,1,6.49,6.5,8.38,18.7,27.4,6.64,59.2,2.42,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:28,18033,138,1,6.77,6.75,8.03,18.53,27.42,6.58,58.1,2.61,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:29,18033,138,1,7,7,7.52,18.34,27.53,6.43,56.1,2.27,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:29,18033,138,1,7.28,7.25,7.11,18.12,27.52,6.26,54.1,2.39,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:30,18033,138,1,7.48,7.5,6.9,17.98,27.48,6.19,53.2,2.22,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:30,18033,138,1,7.79,7.75,6.49,17.87,27.64,6.08,51.7,2.05,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:30,18033,138,1,7.98,8,6.34,17.75,27.58,5.97,50.6,1.75,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:31,18033,138,1,8.15,,6.15,17.73,27.7,5.94,50.1,1.74,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:31,18033,138,1,8.48,8.5,6,17.69,27.77,5.62,47.2,1.62,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:32,18033,138,1,8.74,8.75,5.86,17.57,27.7,5.57,46.6,1.64,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:32,18033,138,1,8.97,9,5.67,17.48,27.71,5.64,47,1.35,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:33,18033,138,1,10.04,10,5.3,17.07,27.37,6.26,51.6,0.91,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:33,18033,138,1,10.98,11,5.15,17.23,27.75,5.8,47.7,0.79,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:34,18033,138,1,11.99,12,4.97,16.97,27.48,6.04,49.4,0.69,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:34,18033,138,1,13,13,4.89,17.01,27.62,5.98,48.8,0.65,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:35,18033,138,1,14.05,14,4.8,16.99,27.66,5.89,48,0.63,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:35,18033,138,1,14.97,15,4.7,16.92,27.64,5.91,48,0.62,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:36,18033,138,1,16,16,4.63,16.78,27.47,6.25,50.7,0.61,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:36,18033,138,1,17.01,17,4.57,16.76,27.48,6.41,51.9,0.61,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:37,18033,138,1,18.03,18,4.52,16.81,27.61,6.24,50.5,0.57,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:37,18033,138,1,19.04,19,4.46,16.82,27.68,6.09,49.2,0.57,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:38,18033,138,1,20.03,20,4.4,16.84,27.76,5.91,47.6,0.6,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:39,18033,138,1,20.99,21,4.38,16.96,27.98,5.48,44.1,0.61,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:40,18033,138,1,21.97,22,4.32,16.96,28.03,5.27,42.4,0.56,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:41,18033,138,1,23.01,23,4.28,17.07,28.25,4.58,36.8,0.55,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:41,18033,138,1,24.02,24,4.28,17.16,28.4,4.22,33.9,0.56,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:42,18033,138,1,25.04,25,4.26,17.31,28.66,3.2,25.7,0.54,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:43,18033,138,1,25.95,26,4.25,17.37,28.77,2.76,22.2,0.56,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:43,18033,138,1,26.96,27,4.26,17.46,28.91,2.43,19.5,0.56,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:44,18033,138,1,28,28,4.26,17.51,29,2.09,16.8,0.56,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:45,18033,138,1,29.04,29,4.27,17.62,29.17,1.66,13.3,0.59,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:45,18033,138,1,30.05,30,4.26,17.69,29.29,1.41,11.3,0.6,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:46,18033,138,1,30.57,,4.26,17.94,29.71,1.13,9.1,0.59,GC5,RBR,1009,
239,LA,CB,2014-09-08,07:52,18033,138,2,4.96,5,18.13,22.82,26.27,8.37,92.6,1.55,GC5,RBR,1009,
239,LA,CB,2014-09-08,08:02,18033,138,2,9.96,10,5.33,17.29,27.69,6.04,49.9,0.86,GC5,RBR,1009,
239,LA,CB,2014-09-08,08:07,18033,138,2,14.98,15,4.67,16.9,27.63,6.07,49.3,0.61,GC5,RBR,1009,
239,LA,CB,2014-09-08,08:19,18033,138,2,20.02,20,4.43,16.9,27.84,5.86,47.3,0.59,GC5,RBR,1009,
239,LA,CB,2014-09-08,08:21,18033,138,2,25.05,25,4.27,17.25,28.56,3.8,30.5,0.55,GC5,RBR,1009,
239,LA,CB,2014-09-08,08:38,18033,138,2,30.03,30,4.25,17.71,29.34,1.36,10.9,0.6,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:20,18033,138,1,0.06,0,20.31,20.49,22.51,8.25,95.4, ,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:20,18033,138,1,0.49,0.5,20.31,20.5,22.52,8.25,95.4,0.85,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:21,18033,138,1,1.01,1,20.32,20.5,22.51,8.25,95.4,0.89,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:21,18033,138,1,2,2,20.32,20.51,22.52,8.25,95.4,0.88,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:22,18033,138,1,2.96,3,19.99,20.37,22.53,8.33,95.7,0.84,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:22,18033,138,1,3.27,3.25,19.74,20.26,22.52,8.4,96,0.83,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:22,18033,138,1,3.51,3.5,19.53,20.15,22.5,8.41,95.8,0.86,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:23,18033,138,1,3.75,3.75,19.19,20.03,22.53,8.4,95,0.91,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:23,18033,138,1,4,4,18.64,19.75,22.48,8.39,93.8,1.06,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:24,18033,138,1,4.26,4.25,18.05,19.49,22.47,8.41,92.9,1.19,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:24,18033,138,1,4.51,4.5,17.14,19.27,22.67,8.58,93,1.32,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:25,18033,138,1,4.76,4.75,16.2,19.08,22.93,9.18,97.6,1.38,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:26,18033,138,1,5.01,5,14.67,18.7,23.3,11.14,114.6,1.97,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:27,18033,138,1,5.26,5.25,12.56,17.99,23.6,11.38,111.8,1.6,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:28,18033,138,1,5.5,5.5,10.74,17.23,23.68,11.48,108.1,1.69,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:28,18033,138,1,5.75,5.75,9.55,16.8,23.83,11.46,105,2.13,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:29,18033,138,1,5.99,6,8.42,16.44,24.06,11.34,101.1,1.92,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:29,18033,138,1,6.24,6.25,7.95,16.16,23.97,11.2,98.7,1.91,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:30,18033,138,1,6.5,6.5,7.59,16.04,24.03,11.1,97,1.95,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:30,18033,138,1,6.76,6.75,7.3,15.84,23.93,11.01,95.5,2.21,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:31,18033,138,1,7,7,7.04,15.74,23.96,10.81,93.2,2,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:31,18033,138,1,7.25,7.25,6.69,15.64,24.05,10.7,91.4,2.08,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:31,18033,138,1,7.49,7.5,6.42,15.51,24.04,10.54,89.5,2.18,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:32,18033,138,1,7.75,7.75,6.24,15.49,24.14,10.4,87.9,2.16,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:32,18033,138,1,7.98,8,6,15.43,24.22,10.2,85.7,2.18,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:33,18033,138,1,8.24,8.25,5.86,15.35,24.2,9.96,83.4,2.19,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:33,18033,138,1,8.51,8.5,5.74,15.35,24.29,9.71,81,2.14,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:33,18033,138,1,8.75,8.75,5.63,15.34,24.35,9.51,79.1,2.34,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:34,18033,138,1,9,9,5.49,15.33,24.44,9.35,77.5,2.26,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:35,18033,138,1,10.01,10,5.03,15.24,24.64,8.52,69.8,2.51,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:35,18033,138,1,11.01,11,4.71,15.2,24.82,8.02,65.2,2.52,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:36,18033,138,1,12.01,12,4.43,15.42,25.4,7.47,60.3,2.02,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:36,18033,138,1,12.99,13,4.31,15.53,25.68,7.04,56.6,1.49,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:37,18033,138,1,14.01,14,4.18,15.65,25.98,5.87,47,0.98,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:38,18033,138,1,15,15,4.22,16.01,26.54,4.72,37.9,0.73,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:39,18033,138,1,15.98,16,4.13,16.33,27.15,3.51,28.1,0.54,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:40,18033,138,1,16.99,17,4.1,16.81,27.98,2.22,17.8,0.51,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:41,18033,138,1,18.03,18,4.08,17.75,29.56,0.8,6.4,0.62,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:42,18033,138,1,19.01,19,4.08,17.9,29.82,0.38,3,0.32,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:42,18033,138,1,20.01,20,4.12,26.01,43.27,0.23,1.8,0.36,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:43,18033,138,1,20.54,,4.13,142.9,237.6,0.14,1.1,0.4,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:47,18033,138,2,5,5,15.39,19.04,23.32,10.89,113.8,1.51,GC5,RBR,1009,
373,LA,CB,2014-07-08,08:56,18033,138,2,10,10,5.36,15.42,24.67,8.71,72,2.41,GC5,RBR,1009,
373,LA,CB,2014-07-08,09:08,18033,138,2,15,15,4.15,15.96,26.52,4.61,36.9,0.62,GC5,RBR,1009,
373,LA,CB,2014-07-08,09:10,18033,138,2,19.97,20,4.12,23.69,39.41,0.44,3.5,0.37,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:30,18033,138,1,0.09,0,22.03,24.55,26.03,8.07,96.5, ,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:30,18033,138,1,0.5,0.5,22.02,24.49,25.97,8.07,96.5,0.78,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:31,18033,138,1,0.95,1,22,24.46,25.95,8.07,96.5,0.82,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:31,18033,138,1,1.98,2,21.97,24.43,25.93,8.08,96.5,0.96,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:31,18033,138,1,3,3,21.97,24.41,25.91,8.07,96.4,1.04,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:32,18033,138,1,3.22,3.25,21.9,24.25,25.78,8.19,97.7,1.09,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:33,18033,138,1,3.51,3.5,21.86,24.27,25.82,8.14,97,1.01,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:33,18033,138,1,3.73,3.75,20.4,23.63,25.91,8.06,93.4,1.44,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:34,18033,138,1,3.99,4,18.93,22.88,25.88,8.02,90.2,1.7,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:34,18033,138,1,4.2,4.25,17.7,22.45,26.09,7.95,87.2,1.94,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:34,18033,138,1,4.38,,16.96,22.15,26.17,7.94,85.8,2.11,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:35,18033,138,1,4.74,4.75,15.74,21.53,26.16,7.97,83.9,2.19,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:36,18033,138,1,4.99,5,13.83,20.82,26.47,8.39,84.7,2.49,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:36,18033,138,1,5.24,5.25,12.01,20.25,26.93,8.35,81,2.73,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:37,18033,138,1,5.51,5.5,10.98,19.69,26.89,8.33,78.9,2.76,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:37,18033,138,1,5.75,5.75,9.96,19.46,27.3,8.29,76.7,2.81,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:38,18033,138,1,6.02,6,8.09,18.39,27.16,7.92,70.1,2.64,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:39,18033,138,1,6.22,6.25,7.52,18.18,27.29,7.81,68.1,2.49,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:39,18033,138,1,6.54,6.5,6.97,17.93,27.35,7.61,65.5,2.35,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:39,18033,138,1,6.78,6.75,6.86,17.84,27.3,7.47,64.1,2.32,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:40,18033,138,1,7,7,6.53,17.76,27.44,7.41,63.1,2.16,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:40,18033,138,1,7.15,,6.35,17.69,27.48,7.37,62.4,1.97,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:41,18033,138,1,7.51,7.5,6.12,17.54,27.44,7.26,61.2,1.83,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:41,18033,138,1,7.74,7.75,5.94,17.5,27.52,7.21,60.5,1.54,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:41,18033,138,1,7.92,8,5.82,17.47,27.57,7.16,59.9,1.4,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:42,18033,138,1,8.83,8.75,5.45,17.23,27.5,7.16,59.3,1.05,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:42,18033,138,1,9.95,10,5.2,17.09,27.49,7.17,59,0.87,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:43,18033,138,1,10.94,11,5,16.89,27.33,7.39,60.5,0.77,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:43,18033,138,1,12,12,4.85,16.83,27.36,7.47,60.9,0.69,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:44,18033,138,1,12.98,13,4.8,16.87,27.47,7.22,58.8,0.65,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:45,18033,138,1,14.06,14,4.72,16.85,27.5,7.05,57.3,0.64,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:45,18033,138,1,14.97,15,4.68,16.82,27.49,6.98,56.7,0.67,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:46,18033,138,1,15.97,16,4.59,16.76,27.47,7.06,57.2,0.64,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:46,18033,138,1,16.95,17,4.53,16.7,27.42,7.18,58.1,0.63,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:47,18033,138,1,18.03,18,4.47,16.67,27.42,7.31,59,0.63,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:48,18033,138,1,18.93,19,4.43,16.65,27.42,7.35,59.3,0.62,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:48,18033,138,1,18.99,19,4.42,16.64,27.42,7.35,59.3,0.63,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:49,18033,138,1,20.03,20,4.38,16.63,27.44,7.35,59.2,0.61,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:49,18033,138,1,20.98,21,4.34,16.66,27.52,7.24,58.3,0.59,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:50,18033,138,1,22.01,22,4.33,16.79,27.75,6.71,54,0.59,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:50,18033,138,1,22.98,23,4.29,16.79,27.78,6.49,52.2,0.58,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:52,18033,138,1,24.01,24,4.27,16.91,27.99,5.82,46.8,0.58,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:52,18033,138,1,24.97,25,4.27,17.02,28.18,5.44,43.7,0.57,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:53,18033,138,1,26.01,26,4.26,17.05,28.23,5.17,41.5,0.55,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:54,18033,138,1,27.07,27,4.24,17.21,28.52,4.36,35,0.54,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:55,18033,138,1,27.98,28,4.24,17.33,28.72,3.7,29.7,0.53,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:55,18033,138,1,29.02,29,4.22,17.41,28.86,3.06,24.5,0.54,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:56,18033,138,1,30.04,30,4.22,17.53,29.07,2.59,20.8,0.55,GC5,RBR,1009,
239,LA,CB,2014-07-28,12:57,18033,138,1,30.54,,4.22,35.4,58.7,1.98,15.9,0.54,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:22,18033,138,1,0.1,0,21.88,20.25,21.53,8.18,97.6,0.4,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:23,18033,138,1,0.51,0.5,21.85,20.21,21.5,8.15,97.1,0.47,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:23,18033,138,1,1.01,1,21.81,20.19,21.5,8.14,96.9,0.55,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:24,18033,138,1,2,2,21.64,20.07,21.45,8.12,96.4,0.67,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:24,18033,138,1,3,3,21.25,19.93,21.47,8.13,95.8,0.82,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:25,18033,138,1,4.02,4,20.76,19.76,21.5,8.22,95.9,1.09,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:26,18033,138,1,4.26,4.25,20.67,19.7,21.48,8.43,98.2,1,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:27,18033,138,1,4.5,4.5,20.61,19.66,21.46,8.34,97,0.9,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:27,18033,138,1,4.75,4.75,20.07,19.4,21.42,8.33,95.9,0.94,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:28,18033,138,1,5.04,5,18.83,18.8,21.31,8.59,96.4,0.87,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:28,18033,138,1,5.26,5.25,17.3,18.35,21.51,8.86,96.4,1.07,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:30,18033,138,1,5.51,5.5,15.91,17.9,21.66,9.74,102.9,1.25,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:32,18033,138,1,5.74,5.75,14.06,17.15,21.68,10.56,107.2,1.46,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:32,18033,138,1,6.02,6,11.95,16.64,22.16,10.49,101.6,1.71,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:33,18033,138,1,6.26,6.25,10.92,16.21,22.17,10.42,98.6,1.61,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:34,18033,138,1,6.8,6.75,9.04,15.49,22.28,10.24,92.7,1.35,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:34,18033,138,1,7.06,7,8.58,15.36,22.38,10.17,91,1.43,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:35,18033,138,1,7.26,7.25,8.47,15.25,22.29,10.13,90.4,1.46,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:35,18033,138,1,7.49,7.5,7.91,15.03,22.31,10.04,88.4,1.49,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:36,18033,138,1,7.64,,7.51,14.91,22.39,9.89,86.3,1.41,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:36,18033,138,1,7.91,8,7.21,14.8,22.42,9.76,84.5,1.8,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:37,18033,138,1,8.22,8.25,6.9,14.72,22.5,9.62,82.6,1.82,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:37,18033,138,1,8.41,8.5,6.79,14.67,22.49,9.52,81.6,2.1,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:37,18033,138,1,8.77,8.75,6.69,14.64,22.51,9.37,80.1,2.07,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:38,18033,138,1,9.06,9,6.59,14.62,22.55,9.3,79.3,2.07,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:38,18033,138,1,9.99,10,6.16,14.5,22.65,9,75.9,2.48,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:39,18033,138,1,11.02,11,5.59,14.39,22.87,8.2,68.2,3.94,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:40,18033,138,1,12.08,12,5.24,14.35,23.05,7.75,63.8,2.19,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:40,18033,138,1,12.91,13,5.01,14.3,23.13,7.58,62.1,1.04,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:41,18033,138,1,14.01,14,4.83,14.26,23.19,7.34,59.8,0.85,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:41,18033,138,1,15,15,4.66,14.22,23.25,7.19,58.3,0.74,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:42,18033,138,1,16,16,4.54,14.21,23.32,7.11,57.5,0.67,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:42,18033,138,1,16.97,17,4.44,14.23,23.43,6.98,56.3,0.62,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:43,18033,138,1,18.05,18,4.37,14.25,23.52,6.83,55,0.54,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:43,18033,138,1,19.06,19,4.32,14.31,23.66,6.43,51.7,0.49,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:44,18033,138,1,19.91,20,4.28,14.31,23.69,6.25,50.2,0.47,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:44,18033,138,1,21.04,21,4.29,14.37,23.77,5.9,47.4,0.51,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:45,18033,138,1,22.05,22,4.24,14.35,23.78,5.72,45.9,0.44,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:45,18033,138,1,22.99,23,4.24,14.37,23.81,5.64,45.3,0.43,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:46,18033,138,1,23.93,24,4.23,14.38,23.84,5.47,43.9,0.41,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:46,18033,138,1,24.94,25,4.22,14.39,23.86,5.31,42.6,0.45,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:47,18033,138,1,26.03,26,4.21,14.39,23.87,5.21,41.8,0.42,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:47,18033,138,1,27.02,27,4.22,14.43,23.93,5.19,41.6,0.42,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:48,18033,138,1,28.05,28,4.2,14.42,23.93,5.1,40.9,0.42,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:48,18033,138,1,29.04,29,4.21,14.43,23.93,4.72,37.9,0.4,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:49,18033,138,1,30.04,30,4.2,14.42,23.92,4.49,36,0.49,GC5,RBR,1009,
305,LA,CB,2014-07-22,10:50,18033,138,1,30.97,31,4.26,37.78,62.56,0.24,1.9,1.35,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:23,18033,138,1,0.06,0,22,21.68,23,8.05,96.2, ,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:24,18033,138,1,0.5,0.5,21.92,21.55,22.9,8.21,98,0.37,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:24,18033,138,1,1.02,1,21.87,21.51,22.88,8.22,98,0.4,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:25,18033,138,1,2,2,21.75,21.45,22.87,8.24,98,0.43,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:25,18033,138,1,3,3,21.72,21.42,22.85,8.25,98.1,0.53,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:25,18033,138,1,3.92,4,21.08,21.16,22.87,8.22,96.5,0.66,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:26,18033,138,1,4.24,4.25,19.57,20.41,22.77,8.69,99,0.71,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:27,18033,138,1,4.51,4.5,19.34,20.28,22.74,8.7,98.7,0.87,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:28,18033,138,1,4.75,4.75,18.34,19.55,22.4,9.55,106.1,0.98,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:29,18033,138,1,5.02,5,14.73,18.85,23.45,12.43,128,1.18,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:30,18033,138,1,5.24,5.25,13.06,18.19,23.56,12.52,124.3,1.32,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:30,18033,138,1,5.5,5.5,11.18,17.51,23.79,12.39,117.9,1.39,GC5,RBR,1009,
373,LA,CB,2014-07-21,13:31,18033,138,1,5.75,5.75,10.22,17.1,23.83,12.22,113.7,1.54,GC5,RBR,1009,
